-15.572,65.786,-0.11098
-15.209,66.102,-0.10798
-14.843,66.415,-0.10498
-14.472,66.726,-0.10198
-14.099,67.034,-0.098979
-13.722,67.339,-0.095979
-13.341,67.642,-0.092979
-12.957,67.942,-0.089979
-12.57,68.239,-0.086979
-12.18,68.533,-0.083979
-11.786,68.824,-0.080979
-11.389,69.112,-0.077979
-10.988,69.398,-0.074979
-10.585,69.68,-0.071979
-10.178,69.96,-0.068979
-9.7679,70.236,-0.065979
-9.3548,70.51,-0.062979
-8.9385,70.78,-0.059979
-8.519,71.047,-0.056979
-8.0965,71.311,-0.053979
-7.671,71.572,-0.050979
-7.2424,71.83,-0.047979
-6.8108,72.084,-0.044979
-6.3762,72.335,-0.041979
-5.9387,72.583,-0.038979
-5.4983,72.828,-0.035979
-5.055,73.069,-0.032979
-4.6088,73.307,-0.029979
-4.1599,73.541,-0.026979
-3.7081,73.772,-0.023979
-3.2535,74,-0.020979
-2.7962,74.224,-0.017979
-2.3362,74.444,-0.014979
-1.8736,74.661,-0.011979
-1.4082,74.874,-0.0089791
-0.9403,75.084,-0.0059791
-0.46977,75.29,-0.0029791
0.0033043,75.493,2.0898e-005
0.4789,75.691,0.0030209
0.95699,75.887,0.0060209
1.4375,76.078,0.0090209
1.9205,76.266,0.012021
2.4059,76.449,0.015021
2.8936,76.629,0.018021
3.3836,76.806,0.021021
3.876,76.978,0.024021
4.3706,77.147,0.027021
4.8674,77.311,0.030021
5.3664,77.472,0.033021
5.8676,77.629,0.036021
6.3709,77.782,0.039021
6.8763,77.931,0.042021
7.3838,78.075,0.045021
7.8932,78.216,0.048021
8.4047,78.353,0.051021
8.9181,78.486,0.054021
9.4334,78.615,0.057021
9.9506,78.739,0.060021
10.47,78.86,0.063021
10.99,78.976,0.066021
11.513,79.089,0.069021
12.037,79.197,0.072021
12.564,79.301,0.075021
13.091,79.4,0.078021
13.621,79.496,0.081021
14.152,79.587,0.084021
14.684,79.674,0.087021
15.218,79.757,0.090021
15.754,79.835,0.093021
16.29,79.91,0.096021
16.829,79.979,0.099021
17.368,80.045,0.10202
17.91,80.106,0.10502
18.452,80.163,0.10802
18.995,80.216,0.11102
19.54,80.264,0.11402
20.086,80.307,0.11702
20.633,80.347,0.12002
21.181,80.382,0.12302
21.731,80.412,0.12602
22.281,80.438,0.12902
22.832,80.46,0.13202
23.385,80.477,0.13502
23.938,80.49,0.13802
24.492,80.498,0.14102
25.047,80.502,0.14402
25.602,80.501,0.14702
26.159,80.496,0.15002
26.716,80.486,0.15302
27.273,80.472,0.15602
27.832,80.453,0.15902
28.391,80.43,0.16202
28.95,80.402,0.16502
29.51,80.369,0.16802
30.071,80.332,0.17102
30.632,80.291,0.17402
31.193,80.245,0.17702
31.755,80.194,0.18002
32.317,80.139,0.18302
32.88,80.079,0.18602
33.442,80.015,0.18902
34.005,79.946,0.19202
34.568,79.872,0.19502
35.131,79.794,0.19802
35.694,79.711,0.20102
36.257,79.624,0.20402
36.82,79.532,0.20702
37.384,79.435,0.21002
37.947,79.334,0.21302
38.51,79.228,0.21602
39.072,79.118,0.21902
39.635,79.003,0.22202
40.197,78.883,0.22502
40.76,78.759,0.22802
41.321,78.63,0.23102
41.883,78.497,0.23402
42.444,78.359,0.23702
43.004,78.216,0.24002
43.564,78.069,0.24302
44.124,77.918,0.24602
44.683,77.761,0.24902
45.242,77.6,0.25202
45.799,77.435,0.25502
46.357,77.265,0.25802
46.913,77.09,0.26102
47.469,76.911,0.26402
48.024,76.727,0.26702
48.578,76.539,0.27002
49.131,76.346,0.27302
49.683,76.148,0.27602
50.235,75.946,0.27902
50.785,75.74,0.28202
51.334,75.529,0.28502
51.883,75.313,0.28802
52.43,75.093,0.29102
52.976,74.869,0.29402
53.521,74.64,0.29702
54.064,74.406,0.30002
54.607,74.168,0.30302
55.148,73.926,0.30602
55.688,73.679,0.30902
56.226,73.428,0.31202
56.763,73.172,0.31502
57.299,72.912,0.31802
57.833,72.647,0.32102
58.365,72.378,0.32402
58.896,72.105,0.32702
59.426,71.827,0.33002
59.953,71.545,0.33302
60.48,71.258,0.33602
61.004,70.967,0.33902
61.527,70.672,0.34202
62.047,70.373,0.34502
62.567,70.069,0.34802
63.084,69.761,0.35102
63.599,69.449,0.35402
64.112,69.132,0.35702
64.624,68.811,0.36002
65.133,68.486,0.36302
65.641,68.157,0.36602
66.146,67.824,0.36902
66.649,67.486,0.37202
67.15,67.145,0.37502
67.649,66.799,0.37802
68.146,66.449,0.38102
68.641,66.095,0.38402
69.133,65.737,0.38702
69.623,65.374,0.39002
70.11,65.008,0.39302
70.595,64.638,0.39602
71.078,64.263,0.39902
71.558,63.885,0.40202
72.036,63.503,0.40502
72.512,63.117,0.40802
72.984,62.727,0.41102
73.455,62.333,0.41402
73.922,61.935,0.41702
74.387,61.533,0.42002
74.849,61.127,0.42302
75.309,60.718,0.42602
75.766,60.304,0.42902
76.22,59.887,0.43202
76.671,59.467,0.43502
77.119,59.042,0.43802
77.565,58.614,0.44102
78.007,58.182,0.44402
78.447,57.746,0.44702
78.884,57.307,0.45002
79.318,56.864,0.45302
79.748,56.418,0.45602
80.176,55.968,0.45902
80.601,55.514,0.46202
81.022,55.057,0.46502
81.44,54.597,0.46802
81.855,54.133,0.47102
82.267,53.665,0.47402
82.676,53.194,0.47702
83.082,52.72,0.48002
83.484,52.243,0.48302
83.883,51.762,0.48602
84.278,51.277,0.48902
84.671,50.79,0.49202
85.059,50.299,0.49502
85.445,49.805,0.49802
85.827,49.308,0.50102
86.205,48.807,0.50402
