sensor1 (null),sensor2 (null),sensor3 (null),sensor4 (null),sensor5 (null),null,timestamp
 107, 19.62, degrees C, 102, 131, 1
 107, 19.62, degrees C, 102, 131, 1
 107, 19.62, degrees C, 102, 131, 1
 107, 19.50, degrees C, 102, 131, 1
 107, 19.62, degrees C, 102, 131, 1
 107, 19.62, degrees C, 102, 131, 1
 107, 19.62, degrees C, 102, 131, 1
 107, 25.62, degrees C, 102, 132, 1
 107, 26.50, degrees C, 102, 132, 1
 107, 25.75, degrees C, 102, 132, 1
 107, 24.25, degrees C, 102, 132, 1
