126.13,0,0
126.48,0.79548,0
126.82,1.5953,0
127.15,2.3994,0
127.48,3.2078,0
127.8,4.0203,0
128.11,4.8369,0
128.42,5.6576,0
128.72,6.4822,0
129.02,7.3108,0
129.3,8.1432,0
129.58,8.9794,0
129.86,9.8193,0
130.12,10.663,0
130.38,11.51,0
130.63,12.361,0
130.88,13.215,0
131.11,14.072,0
131.34,14.933,0
131.57,15.797,0
131.78,16.665,0
131.99,17.535,0
132.19,18.409,0
132.39,19.285,0
132.57,20.165,0
132.75,21.047,0
132.92,21.932,0
133.09,22.82,0
133.24,23.711,0
133.39,24.604,0
133.54,25.499,0
133.67,26.398,0
133.8,27.298,0
133.92,28.201,0
134.03,29.106,0
134.13,30.013,0
134.23,30.922,0
134.32,31.834,0
134.4,32.747,0
134.47,33.662,0
134.54,34.58,0
134.6,35.498,0
134.65,36.419,0
134.69,37.341,0
134.72,38.265,0
134.75,39.19,0
134.77,40.117,0
134.78,41.045,0
134.79,41.974,0
134.78,42.905,0
134.77,43.836,0
134.75,44.769,0
134.72,45.703,0
134.69,46.637,0
134.64,47.573,0
134.59,48.509,0
134.53,49.446,0
134.47,50.384,0
134.39,51.322,0
134.31,52.261,0
134.22,53.2,0
134.12,54.139,0
134.02,55.079,0
133.9,56.019,0
133.78,56.96,0
133.65,57.9,0
133.51,58.84,0
133.37,59.78,0
133.21,60.721,0
133.05,61.66,0
132.88,62.6,0
132.7,63.539,0
132.52,64.478,0
132.32,65.417,0
132.12,66.355,0
131.91,67.292,0
131.7,68.229,0
131.47,69.165,0
131.24,70.1,0
131,71.034,0
130.75,71.967,0
130.5,72.899,0
130.23,73.83,0
129.96,74.76,0
129.68,75.689,0
129.39,76.616,0
129.1,77.542,0
128.79,78.467,0
128.48,79.39,0
128.17,80.311,0
127.84,81.231,0
127.51,82.149,0
127.16,83.066,0
126.82,83.98,0
126.46,84.893,0
126.09,85.803,0
125.72,86.712,0
125.34,87.618,0
124.95,88.523,0
124.56,89.425,0
124.16,90.325,0
123.75,91.222,0
123.33,92.117,0
122.9,93.009,0
122.47,93.899,0
122.03,94.787,0
121.58,95.671,0
121.13,96.553,0
120.67,97.432,0
120.2,98.308,0
119.72,99.181,0
119.24,100.05,0
118.75,100.92,0
118.25,101.78,0
117.74,102.64,0
117.23,103.5,0
116.71,104.35,0
116.18,105.21,0
115.65,106.05,0
115.1,106.9,0
114.56,107.74,0
114,108.57,0
113.44,109.41,0
112.87,110.24,0
112.29,111.06,0
111.71,111.88,0
111.12,112.7,0
110.52,113.52,0
109.92,114.32,0
109.31,115.13,0
108.69,115.93,0
108.07,116.73,0
107.43,117.52,0
106.8,118.31,0
106.15,119.1,0
105.5,119.88,0
104.85,120.65,0
104.18,121.42,0
103.51,122.19,0
102.84,122.95,0
102.16,123.71,0
101.47,124.46,0
100.77,125.21,0
100.07,125.95,0
99.365,126.69,0
98.651,127.42,0
97.932,128.15,0
97.207,128.87,0
96.475,129.59,0
95.738,130.3,0
94.995,131.01,0
94.246,131.71,0
93.491,132.41,0
92.73,133.1,0
91.964,133.79,0
91.192,134.47,0
90.414,135.14,0
89.631,135.81,0
88.842,136.48,0
88.048,137.13,0
87.248,137.79,0
86.443,138.43,0
85.632,139.08,0
84.817,139.71,0
83.996,140.34,0
83.169,140.97,0
82.338,141.58,0
81.502,142.2,0
80.66,142.8,0
79.814,143.4,0
78.962,144,0
78.106,144.58,0
77.245,145.17,0
76.379,145.74,0
75.508,146.31,0
74.633,146.87,0
73.753,147.43,0
72.868,147.98,0
71.979,148.53,0
71.085,149.06,0
70.187,149.59,0
69.285,150.12,0
68.378,150.64,0
67.467,151.15,0
66.552,151.65,0
65.633,152.15,0
64.709,152.65,0
63.782,153.13,0
62.85,153.61,0
61.915,154.08,0
60.976,154.55,0
60.033,155,0
59.086,155.46,0
58.135,155.9,0
57.181,156.34,0
56.223,156.77,0
55.262,157.19,0
54.297,157.61,0
53.329,158.02,0
52.358,158.42,0
51.383,158.82,0
50.405,159.21,0
49.423,159.59,0
48.439,159.97,0
47.452,160.33,0
46.461,160.69,0
