108.54,0,0
108.96,0.68534,0
109.38,1.376,0
109.79,2.0719,0
110.2,2.773,0
110.6,3.4792,0
110.99,4.1905,0
111.38,4.9068,0
111.76,5.628,0
112.13,6.354,0
112.5,7.0849,0
112.86,7.8205,0
113.21,8.5607,0
113.56,9.3056,0
113.9,10.055,0
114.23,10.809,0
114.56,11.567,0
114.88,12.33,0
115.19,13.096,0
115.49,13.868,0
115.79,14.643,0
116.08,15.422,0
116.37,16.205,0
116.64,16.992,0
116.91,17.783,0
117.18,18.578,0
117.43,19.376,0
117.68,20.178,0
117.92,20.984,0
118.15,21.793,0
118.38,22.605,0
118.6,23.421,0
118.81,24.24,0
119.02,25.063,0
119.21,25.888,0
119.4,26.717,0
119.58,27.548,0
119.76,28.383,0
119.92,29.22,0
120.08,30.06,0
120.23,30.903,0
120.38,31.748,0
120.51,32.596,0
120.64,33.447,0
120.76,34.299,0
120.88,35.155,0
120.98,36.012,0
121.08,36.872,0
121.17,37.733,0
121.25,38.597,0
121.32,39.463,0
121.39,40.33,0
121.45,41.2,0
121.5,42.071,0
121.54,42.944,0
121.58,43.818,0
121.6,44.694,0
121.62,45.572,0
121.64,46.45,0
121.64,47.33,0
121.63,48.212,0
121.62,49.094,0
121.6,49.978,0
121.57,50.862,0
121.54,51.748,0
121.49,52.634,0
121.44,53.521,0
121.38,54.409,0
121.31,55.298,0
121.24,56.187,0
121.16,57.077,0
121.06,57.967,0
120.96,58.857,0
120.86,59.748,0
120.74,60.638,0
120.62,61.529,0
120.49,62.42,0
120.35,63.311,0
120.2,64.202,0
120.04,65.093,0
119.88,65.984,0
119.71,66.874,0
119.53,67.764,0
119.34,68.653,0
119.15,69.542,0
118.95,70.431,0
118.74,71.318,0
118.52,72.205,0
118.29,73.092,0
118.06,73.977,0
117.82,74.861,0
117.57,75.745,0
117.31,76.627,0
117.04,77.508,0
116.77,78.388,0
116.49,79.267,0
116.2,80.144,0
115.9,81.02,0
115.6,81.894,0
115.29,82.767,0
114.97,83.638,0
114.64,84.508,0
114.3,85.376,0
113.96,86.242,0
113.61,87.106,0
113.25,87.968,0
112.89,88.828,0
112.51,89.686,0
112.13,90.541,0
111.75,91.395,0
111.35,92.246,0
110.95,93.095,0
110.54,93.942,0
110.12,94.786,0
109.69,95.627,0
109.26,96.466,0
108.82,97.302,0
108.37,98.136,0
107.92,98.966,0
107.46,99.794,0
106.99,100.62,0
106.51,101.44,0
106.03,102.26,0
105.54,103.07,0
105.04,103.89,0
104.53,104.7,0
104.02,105.5,0
103.5,106.31,0
102.97,107.1,0
102.44,107.9,0
101.9,108.69,0
101.35,109.48,0
100.8,110.27,0
100.24,111.05,0
99.673,111.82,0
99.099,112.6,0
98.518,113.37,0
97.93,114.13,0
97.336,114.9,0
96.735,115.65,0
96.128,116.41,0
95.513,117.16,0
94.893,117.9,0
94.266,118.64,0
93.633,119.38,0
92.993,120.11,0
92.347,120.84,0
91.694,121.56,0
91.035,122.28,0
90.37,123,0
89.699,123.71,0
89.022,124.41,0
88.339,125.11,0
87.649,125.81,0
86.954,126.5,0
86.252,127.18,0
85.545,127.86,0
84.832,128.54,0
84.113,129.21,0
83.388,129.88,0
82.657,130.54,0
81.921,131.19,0
81.179,131.84,0
80.431,132.49,0
79.678,133.13,0
78.919,133.76,0
78.155,134.39,0
77.385,135.01,0
76.61,135.63,0
75.83,136.24,0
75.044,136.85,0
74.253,137.45,0
73.457,138.05,0
72.656,138.64,0
71.85,139.22,0
71.038,139.8,0
70.222,140.37,0
69.401,140.94,0
68.574,141.5,0
67.743,142.06,0
66.907,142.6,0
66.067,143.15,0
65.222,143.68,0
64.372,144.22,0
63.517,144.74,0
62.658,145.26,0
61.795,145.77,0
60.927,146.28,0
60.055,146.78,0
59.178,147.27,0
58.297,147.76,0
57.412,148.24,0
56.523,148.71,0
55.629,149.18,0
54.732,149.64,0
53.831,150.1,0
52.925,150.55,0
52.016,150.99,0
51.103,151.42,0
50.186,151.85,0
49.265,152.27,0
48.341,152.69,0
47.413,153.1,0
46.482,153.5,0
45.547,153.9,0
44.608,154.29,0
43.667,154.67,0
42.721,155.04,0
41.773,155.41,0
40.821,155.77,0
39.867,156.13,0
38.909,156.47,0
37.948,156.81,0
36.984,157.15,0
36.017,157.47,0
35.047,157.79,0
34.075,158.11,0
33.099,158.41,0
32.121,158.71,0
